,Tarih,Fon Kodu,Fon Adı,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
187,02.01.2024,DMG,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU,1.692526,"122,110,885.0","5,606","206,675,811.59"
188,02.01.2024,DMR,ZİRAAT PORTFÖY DEMİRAY SERBEST (DÖVİZ) ÖZEL FON,29.726437,"88,726,376.0",1,"2,637,519,031.31"
189,02.01.2024,DMV,DENİZ PORTFÖY SMART SERBEST (DÖVİZ) ÖZEL FON,34.652634,"3,565,461.0",2,"123,552,615.87"
190,02.01.2024,DMZ,DENİZ PORTFÖY ZEYTİN SERBEST (DÖVİZ) ÖZEL FON,31.961303,"9,571,363.0",5,"305,913,229.4"
191,02.01.2024,DNA,DENİZ PORTFÖY ANATOLİA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),1.247696,"302,669,884.0",6,"377,639,986.84"
192,02.01.2024,DNL,DENİZ PORTFÖY NEKO SERBEST (DÖVİZ) ÖZEL FON,28.931333,"4,089,831.0",1,"118,324,263.98"
193,02.01.2024,DNO,DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON,47.913091,"782,324.0",3,"37,483,560.99"
194,02.01.2024,DOA,DENİZ PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) FON,31.895146,"5,945,212.0",89,"189,623,405.56"
195,02.01.2024,DOD,AZİMUT PORTFÖY 14.0 SERBEST (DÖVİZ) FON,33.760252,"4,000,000.0",1,"135,041,007.52"
196,02.01.2024,DOI,DENİZ PORTFÖY ONUNCU SERBEST (DÖVİZ) FON,32.747531,"13,701,484.0",101,"448,689,765.85"
197,02.01.2024,DOR,AZİMUT PORTFÖY OKSİJEN SERBEST (DÖVİZ) ÖZEL FON,34.741944,"8,333,053.0",1,"289,506,457.18"
198,02.01.2024,DOS,DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON,33.971265,"100,771,315.0",3,"3,423,329,047.38"
199,02.01.2024,DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,33.070757,"289,207,119.0","3,942","9,564,298,233.8"
200,02.01.2024,DP1,DENİZ PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.0,"6,205,129.0",0,0.0
201,02.01.2024,DP2,DENİZ PORTFÖY ÖZER SERBEST (DÖVİZ) ÖZEL FON,34.073911,"3,488,641.0",11,"118,871,643.62"
202,02.01.2024,DP3,DENİZ PORTFÖY DUMAN SERBEST (DÖVİZ) ÖZEL FON,35.630943,"6,939,851.0",4,"247,273,435.35"
203,02.01.2024,DP4,DENİZ PORTFÖY GİZEM SERBEST (DÖVİZ) ÖZEL FON,33.37139,"8,753,368.0",3,"292,112,059.18"
204,02.01.2024,DP5,DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON,44.604969,"15,561,136.0",1,"694,103,985.92"
205,02.01.2024,DP6,DENİZ PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,31.066973,"14,101,600.0",174,"438,094,020.75"
206,02.01.2024,DP7,DENİZ PORTFÖY DEMİR SERBEST (DÖVİZ) ÖZEL FON,32.208977,"11,000,000.0",3,"354,298,742.87"
207,02.01.2024,DP8,DENİZ PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,30.542168,"5,593,955.0",61,"170,851,510.9"
208,02.01.2024,DP9,DENİZ PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,30.334284,"4,764,982.0",59,"144,542,318.66"
209,02.01.2024,DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,11.162708,"95,862,145.0",229,"1,070,081,104.45"
210,02.01.2024,DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,50.570815,"4,626,753.0",1,"233,978,670.68"
211,02.01.2024,DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,11.452584,"65,456,679.0",1,"749,648,108.79"
212,02.01.2024,DPG,DENİZ PORTFÖY REYHAN SERBEST (DÖVİZ) ÖZEL FON,48.406708,"5,774,608.0",2,"279,529,760.73"
213,02.01.2024,DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,2.968829,"88,205,772.0",178,"261,867,834.48"
214,02.01.2024,DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,3.118161,"28,454,425.0",524,"88,725,490.02"
215,02.01.2024,DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,52.963463,"34,822,901.0",1,"1,844,341,444.42"
216,02.01.2024,DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,42.816226,"7,723,495.0",2,"330,690,910.64"
217,02.01.2024,DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,81.255349,"8,106,914.0",2,"658,730,124.79"
218,02.01.2024,DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),8.737333,"14,743,750.0","2,791","128,821,057.08"
219,02.01.2024,DPZ,DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON,42.068628,"2,590,529.0",1,"108,980,000.79"
220,02.01.2024,DRH,A1 PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.612509,"128,059,582.0",93,"78,437,605.97"
221,02.01.2024,DRS,DENİZ PORTFÖY GÜL SERBEST (DÖVİZ) ÖZEL FON,37.201169,"6,783,012.0",4,"252,335,973.14"
222,02.01.2024,DSC,DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON,34.61286,"14,860,108.0",1,"514,350,840.63"
223,02.01.2024,DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,36.702475,"2,975,183.0",100,"109,196,579.1"
224,02.01.2024,DSH,AK PORTFÖY DÖRDÜNCÜ SERBEST FON,0.0,0.0,0,0.0
225,02.01.2024,DSP,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,5.941611,"10,808,296.0",989,"64,218,690.13"
226,02.01.2024,DTL,DENİZ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.897235,"185,401,014.0","4,401","351,749,331.34"
227,02.01.2024,DTR,DENİZ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,31.691237,"10,230,613.0",200,"324,220,778.19"
228,02.01.2024,DTV,DENİZ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,31.886658,"27,413,187.0",3,"874,114,931.0"
229,02.01.2024,DTZ,AK PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER DEĞİŞKEN FON,2.137659,"64,860,413.0","4,783","138,649,437.68"
230,02.01.2024,DUT,DENİZ PORTFÖY KAR PAYI ÖDEYEN DÖRDÜNCÜ SERBEST (DÖVİZ) FON,31.129384,"35,740,304.0",262,"1,112,573,650.75"
231,02.01.2024,DVA,DENİZ PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,33.186356,"8,763,362.0",89,"290,824,050.27"
232,02.01.2024,DVC,DENİZ PORTFÖY LİYA SERBEST (DÖVİZ) ÖZEL FON,33.188634,"7,165,613.0",1,"237,816,910.65"
233,02.01.2024,DVI,DENİZ PORTFÖY OLBA SERBEST (DÖVİZ) ÖZEL FON,39.399173,"8,788,844.0",2,"346,273,182.45"
234,02.01.2024,DVN,DENİZ PORTFÖY G2B SERBEST (DÖVİZ) ÖZEL FON,33.948064,"4,093,207.0",1,"138,956,452.68"
235,02.01.2024,DVO,DENİZ PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,1.65206,"125,816,347.0",2,"207,856,153.18"
236,02.01.2024,DVT,DENİZ PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,3.224815,"224,122,885.0","19,896","722,754,733.15"
237,02.01.2024,DVU,AZİMUT PORTFÖY 17.0 SERBEST ÖZEL FON,2.97108,"341,492,194.0",5,"1,014,600,538.9"
238,02.01.2024,DVZ,DENİZ PORTFÖY EFES SERBEST (DÖVİZ) ÖZEL FON,33.83552,"25,421,105.0",1,"860,136,318.38"
239,02.01.2024,DXP,DENİZ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.954586,"8,086,379.0",550,"7,719,143.07"
240,02.01.2024,DYJ,DENİZ PORTFÖY KAR PAYI ÖDEYEN ÜÇÜNCÜ SERBEST (DÖVİZ) FON,30.520156,"24,043,579.0",201,"733,813,792.09"
241,02.01.2024,DYN,DENİZ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON,2.150018,"33,070,862.0","3,318","71,102,937.29"
242,02.01.2024,DZE,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.514209,"336,378,600.0","3,108","172,968,841.61"
243,02.01.2024,DZG,DENİZ PORTFÖY ZB SERBEST (DÖVİZ) ÖZEL FON,33.455601,"2,501,436.0",2,"83,687,045.34"
244,02.01.2024,DZM,DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,39.964747,"29,509,591.0",845,"1,179,343,336.6"
245,02.01.2024,EBD,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON,0.096094,"133,180,353.0",314,"12,797,782.35"
246,02.01.2024,EC2,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),50.493257,"3,639,099.31","3,539","183,749,977.36"
247,02.01.2024,ECA,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.749877,"15,518,900.0",526,"11,637,268.17"
248,02.01.2024,ECB,GLOBAL MD PORTFÖY PARA PİYASASI (TL) FONU,17.476681,"5,564,562.0","2,453","97,250,072.52"
249,02.01.2024,ECV,GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.171236,"844,787,223.52","3,285","144,658,075.96"
250,02.01.2024,EDU,İŞ PORTFÖY TEV EĞİTİME DESTEK SERBEST FON,1.333974,"57,054,634.0",83,"76,109,426.6"
251,02.01.2024,EES,İSTANBUL PORTFÖY EE SERBEST (DÖVİZ) ÖZEL FON,32.060149,"20,134,421.0",1,"645,512,547.07"
252,02.01.2024,EGP,GARANTİ PORTFÖY EKİM 2028 SÜRDÜRÜLEBİLİRLİK SERBEST (DÖVİZ-ABD DOLARI) FON,0.0,0.0,0,0.0
253,02.01.2024,EHS,AZİMUT PORTFÖY ERCİYES HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),3.308129,"237,952,886.0",3,"787,178,834.77"
254,02.01.2024,EIB,QİNVEST PORTFÖY DEĞİŞKEN FON,0.239782,"548,502,270.0",451,"131,521,183.49"
255,02.01.2024,EIC,QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU,0.088951,"3,535,040,844.0",384,"314,444,398.65"
256,02.01.2024,EID,QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON),0.947118,"125,140,499.0","1,844","118,522,801.3"
257,02.01.2024,EIL,QİNVEST PORTFÖY PARA PİYASASI FONU,1.640532,"12,298,969.0",228,"20,176,853.4"
258,02.01.2024,EJG,AZİMUT PORTFÖY İNAN SERBEST (TL) ÖZEL FON,5.226343,"104,524,205.0",1,"546,279,328.48"
259,02.01.2024,EKF,QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM (TL) FONU,0.046608,"1,901,452,612.0",574,"88,623,310.03"
260,02.01.2024,ELZ,QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),6.52706,"14,797,225.0",582,"96,582,371.83"
261,02.01.2024,EPO,İŞ PORTFÖY EXPLORER SERBEST (DÖVİZ) ÖZEL FON,31.848051,"10,928,087.0",1,"348,038,275.53"
262,02.01.2024,ESG,AKTİF PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,2.311454,"36,392,721.0",89,"84,120,095.16"
263,02.01.2024,ESH,AZİMUT PORTFÖY ESENTEPE HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0,0.0
264,02.01.2024,ESP,AURA PORTFÖY EMTİA SERBEST FON,1.186257,"27,538,625.0",2,"32,667,889.72"
265,02.01.2024,EUZ,GARANTİ PORTFÖY SERBEST (DÖVİZ-AVRO) FON,34.562174,"26,331,783.0","1,369","910,083,664.84"
266,02.01.2024,EYT,AKTİF PORTFÖY İKİNCİ FON SEPETİ FONU,1.104773,"159,456,027.0",314,"176,162,745.17"
267,02.01.2024,FBC,FONERİA PORTFÖY KATILIM FONU,1.290654,"154,996,749.0","7,143","200,047,178.94"
268,02.01.2024,FBI,FİBA PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,29.816372,"207,394,160.0","3,002","6,183,741,490.65"
269,02.01.2024,FBN,FİBA PORTFÖY SAFİR SERBEST FON,4.92627,"12,887,413.0",14,"63,486,877.63"
270,02.01.2024,FBV,İŞ PORTFÖY MODEL SERBEST FON,2.639326,"15,583,597.0",243,"41,130,190.2"
271,02.01.2024,FBZ,FİBA PORTFÖY KAR PAYI ÖDEYEN SERBEST FON,1.940041,"33,734,538.0",51,"65,446,390.76"
272,02.01.2024,FCK,FONERİA PORTFÖY ÇOKLU VARLIK KATILIM FONU,0.0,0.0,0,0.0
273,02.01.2024,FDE,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,29.707709,"96,160,000.0",899,"2,856,693,336.75"
274,02.01.2024,FDO,QNB FİNANS PORTFÖY SULTAN SERBEST(DÖVİZ) ÖZEL FON,31.564685,"3,750,424.0",1,"118,380,953.55"
275,02.01.2024,FDV,AZİMUT PORTFÖY DMR SERBEST ÖZEL FON,1.721377,"302,680,329.0",1,"521,026,929.02"
276,02.01.2024,FDY,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN DÖRDÜNCÜ SERBEST (DÖVİZ) FON,29.946651,"40,530,000.0",371,"1,213,737,760.82"
277,02.01.2024,FDZ,AZİMUT PORTFÖY 16.0 SERBEST FON,0.307376,"963,300,316.0",2,"296,095,060.92"
278,02.01.2024,FFD,FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,0.016331,"9,661,563,000.0",350,"157,784,944.85"
279,02.01.2024,FFF,QNB FİNANS PORTFÖY BERİL SERBEST(DÖVİZ) ÖZEL FON,34.553786,"11,848,547.0",1,"409,412,162.19"
280,02.01.2024,FFH,QNB FİNANS PORTFÖY ÇOKLU VARLIK KATILIM FONU,3.161836,"75,509,140.0","1,165","238,747,486.04"
281,02.01.2024,FFO,QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON,34.535062,"1,801,854.0",7,"62,227,139.69"
282,02.01.2024,FFP,QNB FİNANS PORTFÖY FON SEPETİ FONU,2.920304,"253,949,151.0","2,101","741,608,779.42"
283,02.01.2024,FHP,FİBA PORTFÖY ÖPY PARA PİYASASI SERBEST (TL) ÖZEL FON,1.068236,"7,819,862,932.0",11,"8,353,456,992.9"
284,02.01.2024,FHZ,QNB FİNANS PORTFÖY HUZUR SERBEST (DÖVİZ) ÖZEL FON,34.742485,"10,896,241.0",3,"378,562,490.93"
285,02.01.2024,FI3,QNB FİNANS PORTFÖY BORÇLANMA ARAÇLARI FONU,357.898958,"190,637.65","9,464","68,229,016.32"
286,02.01.2024,FI5,QNB FİNANS PORTFÖY PARA PİYASASI (TL) FONU,239.45051,"18,395,069.0","19,018","4,404,708,646.09"
287,02.01.2024,FIB,FİBA PORTFÖY ALTIN FONU,0.157377,"5,450,125,886.39","7,140","857,722,899.78"
288,02.01.2024,FID,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,0.559249,"2,856,533,205.0","4,296","1,597,513,776.59"
289,02.01.2024,FIL,FİBA PORTFÖY PARA PİYASASI (TL) FONU,0.118734,"15,605,764,125.0","8,245","1,852,937,282.44"
290,02.01.2024,FIT,FİBA PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.123864,"123,356,119.0",150,"15,279,346.02"
291,02.01.2024,FJB,FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON,2.443774,"53,950,561.0",521,"131,842,991.05"
292,02.01.2024,FJC,FİBA PORTFÖY MELTEM ÜÇÜNCÜ SERBEST (DÖVİZ) FON,32.746081,"10,606,975.0",58,"347,336,861.36"
293,02.01.2024,FJM,FİBA PORTFÖY MELTEM SERBEST (DÖVİZ) FON,31.937057,"174,814,190.0","2,359","5,583,050,769.88"
294,02.01.2024,FJN,FİBA PORTFÖY MELTEM İKİNCİ SERBEST (DÖVİZ) FON,31.802252,"101,987,087.0","1,607","3,243,419,053.01"
295,02.01.2024,FJZ,FİBA PORTFÖY FIRTINA SERBEST (DÖVİZ) FON,32.97463,"17,944,065.0",706,"591,698,901.36"
296,02.01.2024,FKE,QNB FİNANS PORTFÖY KRİSTAL SERBEST (DÖVİZ-AVRO) FON,33.016194,"254,993,000.0","4,484","8,418,898,243.48"
297,02.01.2024,FKH,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,29.835482,"77,750,000.0",606,"2,319,708,691.86"
298,02.01.2024,FKM,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN ÜÇÜNCÜ SERBEST (DÖVİZ) FON,29.883801,"50,180,000.0",421,"1,499,569,155.6"
299,02.01.2024,FMR,FİBA PORTFÖY MART 2025 SERBEST (DÖVİZ) FON,30.449545,"818,088.0",35,"24,910,407.57"
300,02.01.2024,FMS,QNB FİNANS PORTFÖY SABİHA SERBEST (DÖVİZ) ÖZEL FON,30.647726,"11,023,330.0",1,"337,839,999.51"
301,02.01.2024,FNE,AZİMUT PORTFÖY FİNE AGRO SERBEST (TL) ÖZEL FON,1.321944,"578,000,840.0",1,"764,084,675.69"
302,02.01.2024,FNO,QNB FİNANS PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.077196,"28,683,804,363.03","4,615","2,214,287,725.29"
303,02.01.2024,FNT,HEDEF PORTFÖY MODEL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.929533,"531,113,625.0","4,847","493,687,819.81"
304,02.01.2024,FP1,QNB FİNANS PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,1,0.0
305,02.01.2024,FPE,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU,39.106653,"10,907,772.0","3,068","426,566,457.38"
306,02.01.2024,FPH,FİBA PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),17.231138,"78,934,786.0","7,190","1,360,136,185.49"
307,02.01.2024,FPK,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL)FONU,0.034061,"1,006,226,228.0",807,"34,273,139.42"
308,02.01.2024,FPR,STRATEJİ PORTFÖY FOREST HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),4.385238,"12,144,032.0",25,"53,254,472.83"
309,02.01.2024,FPZ,QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,38.434753,"184,316,134.0","3,057","7,084,145,015.06"
310,02.01.2024,FRA,AZIMUT PORTFÖY MAB SERBEST ÖZEL FON,19.728091,"16,108,246.0",1,"317,784,939.86"
311,02.01.2024,FRZ,AZİMUT PORTFÖY FRZ SERBEST ÖZEL FON,8.213429,"17,900,643.0",2,"147,025,662.34"
312,02.01.2024,FS1,FONERİA PORTFÖY BİRİNCİ SERBEST FON,0.0,0.0,0,0.0
313,02.01.2024,FS2,FONERİA PORTFÖY İKİNCİ SERBEST FON,0.0,0.0,0,0.0
314,02.01.2024,FS3,FONERİA PORTFÖY KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0,0.0
315,02.01.2024,FSE,QNB FİNANS PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,32.870605,"21,860,000.0",256,"718,551,416.82"
316,02.01.2024,FSF,FİBA PORTFÖY PARA PİYASASI SERBEST (TL) FON,2.185045,"64,237,089.0",156,"140,360,917.9"
317,02.01.2024,FSG,FİBA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.865173,"65,190,177.0",293,"121,590,945.11"
318,02.01.2024,FSH,FİBA PORTFÖY FON SEPETİ SERBEST FON,1.691892,"192,585,936.0",649,"325,834,636.34"
319,02.01.2024,FSK,QNB FİNANS PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.977275,"155,604,315.0",146,"307,672,499.57"
320,02.01.2024,FSR,FİBA PORTFÖY İKİNCİ SERBEST (DÖVİZ-AVRO) FON,26.386973,"8,718,795.0",176,"230,062,604.79"
321,02.01.2024,FTM,FİBA PORTFÖY TEMMUZ 2026 SERBEST (DÖVİZ) FON,29.425891,"1,000,000.0",1,"29,425,890.94"
322,02.01.2024,FTY,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,30.276964,"5,270,000.0",65,"159,559,599.01"
323,02.01.2024,FUA,AK PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.185288,"220,606,562.0","11,131","702,695,324.77"
324,02.01.2024,FUB,QNB FİNANS PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,0.376537,"1,865,267,335.0","2,867","702,342,160.18"
325,02.01.2024,FUM,AK PORTFÖY ALESTA SERBEST (DÖVİZ) ÖZEL FON,32.897208,"7,507,697.0",2,"246,982,271.69"
326,02.01.2024,FUP,QNB FİNANS PORTFÖY BAYSAN SERBEST (DÖVİZ) ÖZEL FON,52.705934,"6,659,756.0",2,"351,008,659.19"
327,02.01.2024,FVL,FİBA PORTFÖY BİRİNCİ SERBEST (TL) FON,1.552336,"320,404,046.0",18,"497,374,784.97"
328,02.01.2024,FVS,QNB FİNANS PORTFÖY VİZYON SERBEST (DÖVİZ) ÖZEL FON,34.684303,"1,047,325.0",2,"36,325,738.15"
329,02.01.2024,FYA,İSTANBUL PORTFÖY ARK II SERBEST FON,0.021118,"78,766,594,185.0",254,"1,663,414,757.65"
330,02.01.2024,FYB,AZİMUT PYŞ EB SERBEST ( DÖVİZ ) ÖZEL FON,41.678578,"2,563,203.0",5,"106,830,656.08"
331,02.01.2024,FYD,QNB FİNANS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),5.594399,"271,447,319.08","5,245","1,518,584,625.93"
332,02.01.2024,FYF,STRATEJİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN),0.046436,"340,948,582.0",6,"15,832,172.71"
333,02.01.2024,FYG,AZİMUT PORTFÖY ÖPY SERBEST ( DÖVİZ ) ÖZEL FON,8.738412,"120,818,095.0",1,"1,055,758,351.36"
334,02.01.2024,FYH,AZİMUT PYŞ SERBEST ( DÖVİZ ) FON,41.467653,"6,935,794.0",122,"287,611,096.16"
335,02.01.2024,FYI,AZİMUT PORTFÖY 4.0 SERBEST FON,4.13317,"49,742,152.0",189,"205,592,771.84"
336,02.01.2024,FYJ,AZİMUT PORTFÖY 19.0 SERBEST (DÖVİZ) FON,31.249297,"5,190,168.0",1,"162,189,099.58"
337,02.01.2024,FYM,AZİMUT PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0.214162,"1,071,720,926.0",1,"229,522,347.22"
338,02.01.2024,FYO,QNB FİNANS PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.398389,"686,005,729.0",990,"273,297,427.19"
339,02.01.2024,FYT,QNB FİNANS PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.129757,"6,653,475,249.8","115,451","863,334,415.46"
340,02.01.2024,FYV,AZİMUT PORTFÖY PRO SERBEST (TL) ÖZEL FON,0.0,0.0,0,0.0
341,02.01.2024,FYZ,AZİMUT PORTFÖY AS SERBEST ÖZEL FON,2.878969,"56,400,000.0",2,"162,373,860.63"
342,02.01.2024,FZJ,FİBA PORTFÖY BİRİNCİ FON SEPETİ FONU,2.242452,"375,121,559.39","2,930","841,192,059.09"
343,02.01.2024,FZP,FİBA PORTFÖY SERBEST FON,2.203489,"40,109,661.0",152,"88,381,181.44"
344,02.01.2024,GA1,GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU,821.768798,"601,008.0","1,506","493,889,621.54"
345,02.01.2024,GAC,GARANTİ PORTFÖY YİRMİBİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,36.825942,"5,743,865.0",1,"211,523,241.7"
346,02.01.2024,GAE,GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.212946,"2,730,267,925.0","10,397","581,400,876.93"
347,02.01.2024,GAF,INVEO PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.710819,"113,283,629.0",700,"80,524,210.05"
348,02.01.2024,GAG,INVEO PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON,9.970809,"8,005,991.0",91,"79,826,204.96"
349,02.01.2024,GAH,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,4.445099,"20,837,459.0","1,479","92,624,561.5"
350,02.01.2024,GAJ,GARANTİ PORTFÖY YİRMİÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,33.458456,"4,827,363.0",1,"161,516,110.42"
351,02.01.2024,GAK,INVEO PORTFÖY KARMA FON,4.452624,"53,147,860.0","1,751","236,647,442.03"
352,02.01.2024,GAL,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,133.304362,"39,263,159.0","25,163","5,233,950,356.25"
353,02.01.2024,GAN,INVEO PORTFÖY ALFON SERBEST (TL) FON,4.483944,"2,547,511.0",1,"11,422,897.01"
354,02.01.2024,GAS,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST(DÖVİZ) FON,0.170785,"6,485,338,640.0","1,110","1,107,598,658.68"
355,02.01.2024,GAU,GARANTİ PORTFÖY YİRMİNCİ SERBEST (DÖVİZ) ÖZEL FON,32.941998,"29,112,943.0",5,"959,038,506.43"
356,02.01.2024,GAV,GARANTİ PORTFÖY YİRMİİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,32.732514,"935,592.0",1,"30,624,278.21"
357,02.01.2024,GBC,AZİMUT PYŞ YABANCI BYF FON SEPETİ FONU,0.135358,"8,891,359,120.48","2,582","1,203,521,029.26"
358,02.01.2024,GBG,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU,0.23798,"515,653,000.0","5,599","122,715,353.82"
359,02.01.2024,GBH,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.864109,"327,394,446.0",667,"610,299,077.31"
